OBJECTID,POBLAC_,PROVINCIA,CANTON,PUEBLO,POBLAC_ID,x,y,Latitude,Longitude
601,1366,Puntarenas,Montes De Oro,Cedral,604006,426328.3513,1129730.6075,10.216186597666,-84.672447033319
602,1367,Puntarenas,Montes De Oro,Ventanas,604007,423264.2031,1128826.9671,10.207957834170,-84.700396128408
603,1368,Puntarenas,Montes De Oro,Palmital,604008,424006.3562,1126690.0479,10.188652236287,-84.693580745169
604,1369,Puntarenas,Montes De Oro,San Buenaventura,604009,420465.37,1124965.3579,10.172989079873,-84.725861700883
605,1370,Puntarenas,Montes De Oro,Zapotal,604010,425325.506,1124458.8666,10.168505186612,-84.681498866934
606,1371,Puntarenas,Montes De Oro,Laguna,604011,423083.0315,1123501.4972,10.159806293226,-84.701944334125
607,1372,Puntarenas,Montes De Oro,Velazquez,604012,420526.7368,1121071.2335,10.137783358473,-84.725222332532
608,1373,Puntarenas,Montes De Oro,Tajo Alto,604013,420684.6705,1120364.8833,10.131400382132,-84.723766876980
609,1374,Puntarenas,Montes De Oro,Bellavista,604014,422393.7032,1117758.0495,10.107865713582,-84.708120794316
610,1375,Puntarenas,Esparza,Sabana Bonita,604015,426120.774,1115949.7586,10.091588001724,-84.674080637778
611,1376,Puntarenas,Montes De Oro,Trinidad,604016,420977.5122,1118055.2337,10.110524542573,-84.721048162835
612,1377,Puntarenas,Montes De Oro,Rio Seco,604017,416731.0933,1116449.6419,10.095921248434,-84.759758638508
613,1378,Puntarenas,Montes De Oro,Zagala Vieja,604018,413992.0734,1116712.6852,10.098240878413,-84.784754065425
614,1379,Puntarenas,Montes De Oro,Cabuyal,604019,415170.593,1121511.1583,10.141649130533,-84.774105662774
615,1380,Puntarenas,Montes De Oro,Ciruelas,604020,416636.486,1112561.7789,10.060769023563,-84.760539369059
616,1381,Puntarenas,Montes De Oro,Santa Rosa,604021,419124.5191,1110047.5322,10.038088922986,-84.737790377883
617,1382,Puntarenas,Montes De Oro,Punta De Plancha,604022,418306.3705,1109745.9258,10.035345384733,-84.745247306163
618,1383,Puntarenas,Montes De Oro,La Isla,604023,421411.5824,1114293.8713,10.076526347691,-84.717012361886
619,1384,Puntarenas,Aguirre,Quepos,606001,482023.6065,1042101.2435,9.424501446281,-84.163694894973
620,1385,Puntarenas,Aguirre,Naranjito,606002,488367.343,1047566.7165,9.473943145155,-84.105943137839
621,1386,Puntarenas,Aguirre,Matapalo,606003,504620.5458,1031697.892,9.330468083979,-83.957935058642
622,1387,Puntarenas,Aguirre,Damas,606004,476319.7362,1050082.2456,9.496638319214,-84.215679976701
623,1388,Puntarenas,Aguirre,Trinidad,606005,477457.6097,1049180.2168,9.488488355700,-84.205311369118
624,1389,Puntarenas,Aguirre,Rios,606006,478207.1506,1048338.9645,9.480885628500,-84.198480332302
625,1390,Puntarenas,Aguirre,Paquita,606007,480433.2515,1045838.2813,9.458285123080,-84.178194243139
626,1391,Puntarenas,Aguirre,San Rafael,606008,480400.0587,1051661.4851,9.510938898912,-84.178523802023
627,1392,Puntarenas,Aguirre,Cañitas,606009,481961.1215,1049921.2852,9.495210849978,-84.164297510664
628,1393,Puntarenas,Aguirre,Cañas,606010,482365.7597,1052918.0605,9.522309662515,-84.160624736459
629,1394,Puntarenas,Aguirre,Cotos,606011,489021.1613,1051758.2687,9.511845397802,-84.099999544848
630,1395,Puntarenas,Aguirre,Santa Juana,606012,490849.3109,1055140.4145,9.542431489443,-84.083355384863
631,1396,Puntarenas,Aguirre,Paso Real,606013,490025.2922,1050929.1198,9.504350648563,-84.090851488666
632,1397,Puntarenas,Aguirre,Tocori,606014,491631.6023,1049671.9429,9.492986614905,-84.076218290844
633,1398,Puntarenas,Aguirre,Concepcion,606015,484700.4156,1048490.2288,9.482281935877,-84.139342820557
634,1399,Puntarenas,Aguirre,Cerritos,606016,484037.1909,1049709.8559,9.493307469650,-84.145387893644
635,1400,Puntarenas,Aguirre,Pascua,606017,484498.8844,1046738.9217,9.466445685812,-84.141171814017
636,1401,Puntarenas,Aguirre,Junta Naranjos,606018,481847.8867,1044941.3829,9.450181579396,-84.165307276872
637,1402,Puntarenas,Aguirre,Boca Vieja,606019,482136.9027,1043613.0811,9.438172148399,-84.162669622249
638,1403,Puntarenas,Aguirre,Villa Nueva,606020,493499.815,1047537.9838,9.473694386895,-84.059199371814
639,1404,Puntarenas,Aguirre,Londres,606021,492985.929,1046325.0776,9.462726298318,-84.063877525672
640,1405,Puntarenas,Aguirre,Capital,606022,490815.7349,1045112.7801,9.451760367710,-84.083639161184
641,1406,Puntarenas,Aguirre,Manuel Antonio,606023,483144.3226,1040576.1834,9.410716247793,-84.153483417588
642,1407,Puntarenas,Aguirre,Silos,606024,484809.4096,1044441.6209,9.445674340961,-84.138335472488
643,1408,Puntarenas,Aguirre,Roncador,606025,489180.9053,1041174.7488,9.416148241816,-84.098517191775
644,1409,Puntarenas,Aguirre,Llorona,606026,491992.6012,1039455.0854,9.400605004438,-84.072910818082
645,1410,Puntarenas,Aguirre,Maritima,606027,496027.0822,1036521.5552,9.374085193667,-84.036171964132
646,1411,Puntarenas,Aguirre,Sabalo,606028,493608.5998,1042805.1439,9.430899526393,-84.058201394013
647,1412,Puntarenas,Aguirre,Bijagual,606029,494772.9414,1044062.9323,9.442274245674,-84.047600094042
648,1413,Puntarenas,Aguirre,Santo Domingo,606030,499240.7836,1044354.4216,9.444913123025,-84.006913193231
649,1414,Puntarenas,Aguirre,San Cristobal,606031,499822.6633,1040430.4357,9.409431871004,-84.001613998833
650,1415,Puntarenas,Aguirre,Silencio,606032,495908.5136,1040827.327,9.413018637622,-84.037255704845
651,1416,Puntarenas,Aguirre,Guabas,606033,497998.81,1040332.381,9.408544763304,-84.018221528183
652,1417,Puntarenas,Aguirre,Pasito,606034,499487.1457,1035681.6777,9.366492701810,-84.004668532534
653,1418,Puntarenas,Aguirre,Portalon,606035,502228.5354,1034696.4383,9.357583444591,-83.979709668714
654,1419,Puntarenas,Aguirre,Dos Bocas,606036,509170.9567,1034303.3273,9.354019667274,-83.916503888235
655,1420,Puntarenas,Aguirre,Tierras Morenas,606037,514768.2309,1032951.2117,9.341777992233,-83.865549300874
656,1421,Puntarenas,Aguirre,Laguna,606038,514466.4473,1028279.0851,9.299532746713,-83.868312529820
657,1422,Puntarenas,Aguirre,Hatillo,606039,510870.4701,1027849.8234,9.295661818867,-83.901047390985
658,1423,Puntarenas,Aguirre,San Andres,606040,505043.576,1032359.7513,9.336452280414,-83.954083138841
659,1424,Puntarenas,Parrita,Parrita,609001,464905.1675,1053016.2719,9.523088087376,-84.319667999144
660,1425,Puntarenas,Parrita,Esterillos Oeste,609002,444814.0208,1053827.7572,9.530209511573,-84.502679219750
661,1426,Puntarenas,Parrita,San Julian,609003,449303.2975,1057122.9018,9.560060171123,-84.461828244016
662,1427,Puntarenas,Parrita,Esterillos Este,609004,449916.7179,1053451.5642,9.526872001486,-84.456196148296
663,1428,Puntarenas,Parrita,Bejuco,609005,452076.6499,1052740.9941,9.520472331858,-84.436514074032
664,1429,Puntarenas,Parrita,Chires,609006,453155.5759,1056934.0621,9.558397598921,-84.426733929002
665,1430,Puntarenas,Parrita,Guapinol,609007,455780.0072,1057435.7389,9.562962240602,-84.402832134364
666,1530,San Jose,Perez Zeledon,Buena Vista,119012,537099.0295,1049960.768,9.495443664301,-83.662102268297
667,1531,San Jose,Perez Zeledon,Pueblo Nuevo,119013,537670.2109,1044948.534,9.450118102733,-83.656944974027
668,1532,San Jose,Perez Zeledon,Rio Blanco,119014,542594.7533,1050640.5916,9.501538687865,-83.612041181993
669,1533,San Jose,Perez Zeledon,Herradura,119015,542642.8055,1048219.2985,9.479645060203,-83.611628153747
670,1534,San Jose,Perez Zeledon,San Gerardo,119016,543950.3112,1046623.4946,9.465202541374,-83.599736886148
671,1535,San Jose,Perez Zeledon,Canaan,119017,542944.0086,1045281.9402,9.453082620110,-83.608914988295
672,1536,San Jose,Perez Zeledon,Chimirol,119018,540546.6714,1043224.5515,9.434503387151,-83.630766631760
673,1537,San Jose,Perez Zeledon,Rivas,119019,537398.2179,1041547.874,9.419371747113,-83.659452071954
674,1538,San Jose,Perez Zeledon,Santa Cruz,119020,539749.6323,1040302.719,9.408091755134,-83.638052148368
675,1539,San Jose,Perez Zeledon,Viento Fresco,119021,506172.3289,1041310.106,9.417381571104,-83.943794176231
676,1540,San Jose,Perez Zeledon,Savegre Abajo,119022,517729.9894,1042511.4216,9.428211628406,-83.838545620216
677,1541,San Jose,Perez Zeledon,Rio Nuevo,119023,522543.5134,1041556.8171,9.419557210183,-83.794717762153
678,1542,San Jose,Perez Zeledon,Calle Moras,119024,524166.8954,1039661.5555,9.402411151889,-83.779946126086
679,1543,San Jose,Perez Zeledon,Santa Rosa,119025,526457.5091,1038906.8505,9.395573441551,-83.759093643412
680,1544,San Jose,Perez Zeledon,Berlin,119026,527030.6931,1042685.3356,9.429735239249,-83.753850476113
681,1545,San Jose,Perez Zeledon,San Ramon Norte,119027,529551.3959,1043196.2829,9.434338483327,-83.730892868682
682,1546,San Jose,Perez Zeledon,San Ramon Sur,119028,529254.4437,1041137.7838,9.415727453491,-83.733611266037
683,1547,San Jose,Perez Zeledon,Hortensia,119029,532731.0568,1046309.7992,9.462467686226,-83.701913720125
684,1548,San Jose,Perez Zeledon,La Ese,119030,531494.7811,1044461.802,9.445767401735,-83.713186352010
685,1549,San Jose,Perez Zeledon,San Rafael,119031,531672.6847,1040458.3929,9.409567062209,-83.711596284978
686,1550,San Jose,Perez Zeledon,Palma,119032,529438.7014,1034191.5208,9.352917480027,-83.731981640088
687,1551,San Jose,Perez Zeledon,San Antonio,119033,523447.4234,1037633.5312,9.384077534029,-83.786508503641
688,1552,San Jose,Perez Zeledon,Roble,119034,527641.6572,1036354.3269,9.372485769425,-83.748328226921
689,1553,San Jose,Perez Zeledon,Guaria,119035,525641.8821,1034678.8078,9.357347977758,-83.766545714844
690,1554,San Jose,Perez Zeledon,Magnolia,119036,521439.4345,1031315.6744,9.326961088679,-83.804823136108
691,1555,San Jose,Perez Zeledon,Guabo,119037,518335.2233,1030783.0588,9.322159435707,-83.833084824436
692,1556,San Jose,Perez Zeledon,Baru,119038,517109.62,1026655.0342,9.284838088601,-83.844258531565
693,1557,San Jose,Perez Zeledon,Barucito,119039,522247.2354,1023402.6257,9.255405811417,-83.797510316411
694,1558,San Jose,Perez Zeledon,Tinamaste,119040,523780.297,1028510.0003,9.301579440466,-83.783528560308
695,1559,San Jose,Perez Zeledon,Tumbas,119041,524481.1886,1026806.4712,9.286171932195,-83.777158148018
696,1560,San Jose,Perez Zeledon,San Lorenzo,119042,529725.3882,1027956.0951,9.296534072895,-83.729414982531
697,1561,San Jose,Perez Zeledon,Ceniza,119043,533637.1733,1030724.69,9.321539235013,-83.693785364633
698,1562,San Jose,Perez Zeledon,Ceibo,119044,532568.1716,1022902.6158,9.250819382833,-83.703576247964
699,1563,San Jose,Perez Zeledon,Chiles,119045,535910.963,1035464.1753,9.364375552970,-83.673046360920
700,1564,San Jose,Perez Zeledon,General Viejo,119046,537218.3587,1036396.846,9.372797626496,-83.661135096375
701,1565,San Jose,Perez Zeledon,San Blas,119047,540218.1217,1038612.3471,9.392803031035,-83.633802353198
702,1566,San Jose,Perez Zeledon,Trinidad,119048,542017.1948,1036354.8644,9.372373576268,-83.617443910704
703,1567,San Jose,Perez Zeledon,Quizarra,119049,541322.7175,1032831.2141,9.340519485837,-83.623801065083
704,1568,San Jose,Perez Zeledon,Cedral,119050,549010.5071,1034594.6634,9.356383554910,-83.553793210119
705,1569,San Jose,Perez Zeledon,Santa Teresa,119051,546763.679,1032314.0816,9.335787756713,-83.574273627771
706,1570,San Jose,Perez Zeledon,Cajon,119052,545922.5587,1027228.0384,9.289808938725,-83.581985474860
707,1571,San Jose,Perez Zeledon,San Pedro,119053,549491.2934,1026253.0884,9.280954031190,-83.549512708822
708,1572,San Jose,Perez Zeledon,Zapotal,119054,554026.7085,1031055.8271,9.324325521993,-83.508170213229
709,1573,San Jose,Perez Zeledon,Esperanzas,119055,554512.207,1035156.4073,9.361396284304,-83.503698157374
710,1574,San Jose,Perez Zeledon,Guaria,119056,552869.6973,1027535.5755,9.292510136083,-83.518746249359
711,1575,San Jose,Perez Zeledon,Peñas Blancas,119057,539433.6213,1029903.8587,9.314068007583,-83.641026019234
712,1576,San Jose,Perez Zeledon,Juntas,119058,539711.7997,1024694.9834,9.266966531187,-83.638541987668
713,1577,San Jose,Perez Zeledon,Aguas Buenas,119059,534689.245,1019935.4985,9.223973893729,-83.684295122600
714,1578,San Jose,Perez Zeledon,Concepcion,119060,537525.7818,1020662.172,9.230520991416,-83.658474024668
715,1579,San Jose,Perez Zeledon,San Rafael,119061,539073.6108,1018455.8721,9.210557776920,-83.644407248247
716,1580,San Jose,Perez Zeledon,Socorro,119062,536801.9444,1018655.3982,9.212381710457,-83.665078740078
717,1581,San Jose,Perez Zeledon,Vista De Mar,119063,537626.1486,1015373.9961,9.182703842787,-83.657606566269
718,1582,San Jose,Perez Zeledon,San Gerardo,119064,540179.9651,1013819.2371,9.168622798348,-83.634381908985
719,1583,San Jose,Perez Zeledon,San Carlos,119065,545416.1323,1021495.3446,9.237979228066,-83.586655736762
720,1584,San Jose,Perez Zeledon,San Pablo,119066,542180.013,1019230.1628,9.217529975999,-83.616130110577
721,1585,San Jose,Perez Zeledon,Pejibaye,119067,547086.9706,1012711.3671,9.158536481550,-83.571544813309
722,1586,San Jose,Perez Zeledon,China Kicha,119068,554776.4655,1014545.968,9.175035394857,-83.501555062474
723,1587,San Jose,Perez Zeledon,Aguila Abajo,119069,551774.3475,1008487.9079,9.120295036697,-83.528944490515
724,1588,San Jose,Perez Zeledon,Cruces,119070,553115.1795,1007935.3125,9.115282477289,-83.516752313985
725,1589,San Jose,Perez Zeledon,Veracruz,119071,550222.0538,1005732.5015,9.095398562307,-83.543098913300
726,1590,San Jose,Perez Zeledon,Trinidad,119072,545833.7979,1008295.5614,9.118621765767,-83.582993896035
727,1591,San Jose,Perez Zeledon,Desamparados,119073,544085.2677,1011373.2132,9.146468042203,-83.598871009089
728,1592,San Jose,Perez Zeledon,Sierra,119074,540795.0174,1011874.1116,9.151029071484,-83.628803567701
729,1593,San Jose,Perez Zeledon,Gibre,119075,550049.0352,1012724.5402,9.158622733280,-83.544592784735
730,1594,San Jose,Perez Zeledon,San Antonio,119076,549886.1227,1016788.6646,9.195372421861,-83.546028426619
731,1595,Puntarenas,Buenos Aires,Buenos Aires,603001,573694.8193,1014681.7142,9.175984648263,-83.329410364246
732,1596,Puntarenas,Buenos Aires,Volcan,603002,560567.1178,1018045.283,9.206599290592,-83.448815135732
733,1597,Puntarenas,Buenos Aires,Potrero Grande,603003,591517.9467,997149.737500001,9.017134562855,-83.167605094327
734,1598,Puntarenas,Buenos Aires,Boruca,603004,574203.0525,995327.2554,9.000978797455,-83.325113436180
735,1599,Puntarenas,Buenos Aires,Colinas,603005,559768.8131,1000767.8166,9.050389131477,-83.456316359151
736,1600,Puntarenas,Buenos Aires,Cacao,603006,558179.5258,1019915.8561,9.223545347928,-83.470517305485
737,1601,Puntarenas,Buenos Aires,Cordoncillo,603007,559507.9213,1023214.4651,9.253352898136,-83.458382642022
738,1602,Puntarenas,Buenos Aires,Angel Arriba,603008,564005.6302,1023961.1482,9.260040121084,-83.417436654620
739,1603,Puntarenas,Buenos Aires,Angel,603009,564347.8983,1021565.3949,9.238373176898,-83.414357337724
740,1604,Puntarenas,Buenos Aires,San Rafael,603010,568383.5128,1021448.1985,9.237251792655,-83.377631794215
741,1605,Puntarenas,Buenos Aires,Socorro,603011,566174.086,1017356.3432,9.200288449765,-83.397801974108
742,1606,Puntarenas,Buenos Aires,Cañas,603012,565333.2616,1016342.1813,9.191131299297,-83.405468651117
743,1607,Puntarenas,Buenos Aires,Peje,603013,561462.4034,1015538.0164,9.183916424475,-83.440703533301
744,1608,Puntarenas,Buenos Aires,Ujarraz,603014,576375.8619,1020852.2144,9.231729835324,-83.304906427555
745,1609,Puntarenas,Buenos Aires,Salitre,603015,576262.2754,1016186.5643,9.189546865524,-83.306022407178
746,1610,Puntarenas,Buenos Aires,Platanares,603016,579402.2289,1010758.2697,9.140410522421,-83.277549942514
747,1611,Puntarenas,Buenos Aires,Cabagra,603017,585785.2152,1010920.0332,9.141752898314,-83.219474093205
748,1612,Puntarenas,Buenos Aires,Las Animas,603018,574356.1712,1007485.167,9.110904622978,-83.323515465160
749,1613,Puntarenas,Buenos Aires,Florida,603019,578690.9008,1006777.486,9.104430663358,-83.284093403894
750,1614,Puntarenas,Buenos Aires,Brujo,603020,579983.3449,1005930.4815,9.096749107154,-83.272351265001
751,1615,Puntarenas,Buenos Aires,Villa Hermosa,603021,580949.2801,1013100.211,9.161557022746,-83.263431188618
752,1616,Puntarenas,Buenos Aires,Pueblo Nuevo,603022,560354.7998,1009976.2926,9.133643435994,-83.450859348737
753,1617,Puntarenas,Buenos Aires,Danta,603023,558819.9941,1006610.1596,9.103227958574,-83.464868698624
754,1618,Puntarenas,Buenos Aires,La Dibujada,603024,563987.0331,1007088.0103,9.107476582586,-83.417854826058
755,1619,Puntarenas,Buenos Aires,Pilas,603025,562680.5194,1004434.1092,9.083499124556,-83.429778842806
756,1620,Puntarenas,Buenos Aires,Agua Buena,603026,557683.5402,999814.193499999,9.041794135675,-83.475296815312
757,1621,Puntarenas,Buenos Aires,Maiz De Boruca,603027,565204.7975,997605.8375,9.021722256684,-83.406916813502
758,1622,Puntarenas,Buenos Aires,Bijagual,603028,570968.0486,1002104.8279,9.062312851377,-83.354425881782
759,1623,Puntarenas,Buenos Aires,Puerto Nuevo,603029,576436.5694,992237.9595,8.973008507259,-83.304853579487
760,1624,Puntarenas,Buenos Aires,Terraba,603030,578567.9896,1002821.2595,9.068662135719,-83.285282427869
761,1625,Puntarenas,Buenos Aires,Volcancito,603031,579332.2175,999231.5912,9.036192037493,-83.278395464743
762,1626,Puntarenas,Buenos Aires,Santa Cruz,603032,578803.5348,997046.9812,9.016448974264,-83.283243070475
763,1627,Puntarenas,Buenos Aires,Curre,603033,580855.6386,992987.2664,8.979705704716,-83.264653337365
764,1628,Puntarenas,Buenos Aires,Limon,603034,586516.8176,994313.097899999,8.991587154659,-83.213144844339
765,1629,Puntarenas,Buenos Aires,Clavera,603035,587678.959,995024.2552,8.997994385071,-83.202562019204
766,1630,Puntarenas,Buenos Aires,Laja,603036,587902.0681,988315.351299999,8.937331386653,-83.200665626226
767,1631,Puntarenas,Buenos Aires,Pilon,603037,589374.7517,986368.3006,8.919698042872,-83.187313729098
768,1632,Puntarenas,Buenos Aires,Santa Lucia,603038,586962.5434,985296.421800001,8.910053898537,-83.209267333716
769,1633,Puntarenas,Buenos Aires,Vueltas,603039,591012.5775,991927.496099999,8.969928401638,-83.172308530324
770,1634,Puntarenas,Buenos Aires,Quijada,603040,593597.9484,995452.5722,9.001746571431,-83.148723935273
771,1635,Puntarenas,Buenos Aires,Paso Real,603041,584718.2355,996917.6055,9.015170477165,-83.229451746158
772,1636,Puntarenas,Buenos Aires,Campo Alegre,603042,596911.9727,997473.576400001,9.019948198031,-83.118540962576
773,1637,Puntarenas,Buenos Aires,Helechales,603043,601209.8026,1003787.9236,9.076941563480,-83.079308571020
774,1638,Puntarenas,Buenos Aires,Colorado,603044,604752.8178,996971.9596,9.015235169790,-83.047243364557
775,1639,Puntarenas,Buenos Aires,Jabillo,603045,599936.3519,988235.137499999,8.936354263137,-83.091243133273
776,1640,Puntarenas,Osa,Cortes,605001,552523.3703,991036.778100001,8.962492331408,-83.522337757679
777,1641,Puntarenas,Osa,Palmar Norte,605002,560483.9813,991051.373500001,8.962523789843,-83.449943849378
778,1642,Puntarenas,Osa,Palmar Sur,605003,559707.929,990162.707699999,8.954498905696,-83.457013145079
779,1643,Puntarenas,Osa,Sierpe,605004,558169.3263,979901.3605,8.861735700084,-83.471138133063
780,1644,Puntarenas,Osa,Dominical,605005,516298.2415,1023440.9361,9.255778666397,-83.851656277647
781,1645,Puntarenas,Osa,Bahia,605006,528318.3571,1012855.5321,9.160001652913,-83.742321833234
782,1646,Puntarenas,Osa,Quebrada Grande,605007,532177.8513,1010253.8009,9.136449658482,-83.707222655050
783,1647,Puntarenas,Osa,Piñuela,605008,534634.1585,1006781.6738,9.105035369292,-83.684901212942
784,1648,Puntarenas,Osa,Tortuga Arriba,605009,539898.4726,1006684.6509,9.104113539255,-83.637008566076
785,1649,Puntarenas,Osa,Ojochal,605010,538965.7119,1005108.5998,9.089870989699,-83.645508586248
786,1650,Puntarenas,Osa,Tortuga Abajo,605011,537920.9302,1003577.87,9.076038971125,-83.655026587194
787,1651,Puntarenas,Osa,Punta Mala Arriba,605012,543696.2007,1003885.712,9.078769183125,-83.602485839879
788,1652,Puntarenas,Osa,Punta Mala,605013,539801.2014,1001532.7297,9.057529945611,-83.637940220829
789,1653,Puntarenas,Osa,Coronado,605014,541876.8516,1000605.4511,9.049126211190,-83.619067797306
790,1654,Puntarenas,Osa,Tres Rios,605015,544518.6458,1001914.1821,9.060934170159,-83.595023988325
791,1655,Puntarenas,Osa,San Buenaventura,605016,545297.0285,998515.727600001,9.030197041260,-83.587978287858
792,1656,Puntarenas,Osa,Balsar,605017,552181.831,995715.183800001,9.004798812594,-83.525388731916
793,1657,Puntarenas,Osa,San Rafael,605018,550860.4014,1000093.5931,9.044403974965,-83.537356870336
794,1658,Puntarenas,Osa,Delicias,605019,549566.6881,990692.731899999,8.959415149902,-83.549229831645
795,1659,Puntarenas,Osa,Camibar,605020,550110.3324,986400.8335,8.920601243438,-83.544334138390
796,1660,Puntarenas,Osa,Potrero,605021,552494.6906,973350.4638,8.802570917904,-83.522805287559
797,1661,Puntarenas,Osa,Sabalo,605022,550052.8417,971031.238700001,8.781627510953,-83.545027549599
798,1662,Puntarenas,Osa,San Pedrillo,605023,529349.4408,953475.8115,8.623063797457,-83.733328015082
799,1663,Puntarenas,Osa,Rincon,605024,556498.4929,961969.644400001,8.699616174864,-83.486551385627
800,1664,Puntarenas,Osa,Mogos,605025,568253.919,967144.824100001,8.746251053982,-83.379647114358
801,1665,Puntarenas,Osa,San Gabriel,605026,565247.6155,988911.0285,8.943104055002,-83.406655174252
802,1666,Puntarenas,Osa,Olla Cero,605027,565271.8364,986910.344599999,8.925013676695,-83.406464178386
803,1667,Puntarenas,Osa,San Francisco,605028,568462.8634,983251.278000001,8.891881336501,-83.377504399898
804,1668,Puntarenas,Osa,Paraiso,605029,570510.9817,986890.062999999,8.924751141559,-83.358825492345
805,1669,Puntarenas,Osa,Villa Colon,605030,572718.0525,980920.187899999,8.870737426996,-83.338853813574
806,1670,Puntarenas,Osa,Venecia,605031,576992.9514,977577.6581,8.840444275273,-83.300045942975
807,1671,Puntarenas,Osa,Fila,605033,580058.5705,981470.6438,8.875590473641,-83.272108315026
808,1672,Puntarenas,Osa,Santa Rosa,605032,576104.224,980318.6905,8.865243095135,-83.308078779055
809,1673,Puntarenas,Osa,Piedras Blancas,605034,583837.8527,971235.135399999,8.782976003828,-83.237939126297
810,1674,Puntarenas,Osa,Guaria,605035,587663.5118,967179.422700001,8.746234000112,-83.203245436693
811,1675,Puntarenas,Osa,Riyito,605036,577114.9095,966701.1556,8.742099074533,-83.299122045003
812,1676,Puntarenas,Golfito,Golfito,607001,592070.2657,955200.4888,8.637839466777,-83.163436479601
813,1677,Puntarenas,Golfito,Jimenez,607002,576270.2205,944390.2577,8.540380646823,-83.307167051835
814,1678,Puntarenas,Golfito,Rio Claro,607003,603437.6627,959549.3026,8.676919251187,-83.060062338875
815,1679,Puntarenas,Golfito,Sirena,607004,545081.9374,937260.830600001,8.476316340217,-83.590540204337
816,1680,Puntarenas,Golfito,Madrigal,607005,554448.4808,934029.773700001,8.447001755895,-83.505507482026
817,1681,Puntarenas,Golfito,Carate,607006,560259.9367,933502.738600001,8.442166051703,-83.452737204461
818,1682,Puntarenas,Golfito,Agua Buena,607007,569013.1659,932324.285700001,8.431391376352,-83.373263433764
819,1683,Puntarenas,Golfito,Dos Brazos,607008,567295.2075,943382.491800001,8.531405443345,-83.388706314327
820,1684,Puntarenas,Golfito,Ojo De Agua,607009,580062.0013,932167.646400001,8.429802073921,-83.272932529844
821,1685,Puntarenas,Golfito,Rio Nuevo,607010,573542.7167,941888.5536,8.517803757299,-83.331981539009
822,1686,Puntarenas,Golfito,Lajitas,607011,571697.5078,947965.9662,8.572784199771,-83.348648327626
823,1687,Puntarenas,Golfito,Agujas,607012,567745.0714,948774.580700001,8.580154602633,-83.384541794580
824,1688,Puntarenas,Golfito,Cañaza,607013,565264.8814,949496.8662,8.586720837656,-83.407063082937
825,1689,Puntarenas,Golfito,Barrigones,607014,563163.0291,952266.7139,8.611794990823,-83.426120206190
826,1690,Puntarenas,Golfito,Palma,607015,561369.3074,956685.760199999,8.651776518229,-83.442358215107
827,1691,Puntarenas,Golfito,Puerto Escondido,607016,559389.2812,958316.0416,8.666543522189,-83.460328434737
828,1692,Puntarenas,Golfito,Playa Blanca,607017,561839.8188,955215.808,8.638478799341,-83.438102669961
829,1693,Puntarenas,Golfito,Gamba,607018,589573.8692,962245.365,8.701585354675,-83.185980430481
830,1694,Puntarenas,Golfito,Villa Briceño,607019,592219.3144,964287.082900001,8.719993480552,-83.161900135654
831,1695,Puntarenas,Golfito,San Miguel,607020,595042.2374,969127.2063,8.763697848655,-83.136146336389
832,1696,Puntarenas,Golfito,Bajo Bonito,607021,604212.0862,964747.5746,8.723900886160,-83.052907749619
833,1697,Puntarenas,Golfito,San Francisco,607022,601982.3441,962588.5615,8.704430539060,-83.073218120911
834,1698,Puntarenas,Golfito,Union De Coto,607023,598264.8084,964593.0902,8.722635064121,-83.106955939998
835,1699,Puntarenas,Golfito,Lagarto,607024,599805.1327,958320.050799999,8.665884936316,-83.093094835754
836,1700,Puntarenas,Golfito,Caracol Norte,607025,609383.0727,960812.4142,8.688202419561,-83.006011876394
837,1701,Puntarenas,Golfito,Coto Independiente,607026,603049.3842,953495.6271,8.622194641061,-83.063725438363
838,1702,Puntarenas,Golfito,Union,607027,604368.5949,950718.9822,8.597060711346,-83.051803117605
839,1703,Puntarenas,Golfito,Parruja,607028,597195.1059,951080.509400001,8.600484353092,-83.116961658574
840,1704,Puntarenas,Golfito,Esperanza,607029,598615.7515,948554.136399999,8.577612436897,-83.104109465119
841,1705,Puntarenas,Golfito,Florida,607030,599703.5094,946064.8258,8.555082409185,-83.094281643513
842,1706,Puntarenas,Golfito,Trenzas,607031,603298.6016,947401.9922,8.567094426022,-83.061596804094
843,1707,Puntarenas,Golfito,Conte,607032,605924.2178,933442.4025,8.440822519455,-83.038061775468
844,1708,Puntarenas,Golfito,Puerto Pilon,607033,599829.3087,933869.0473,8.444811896430,-83.093397987078
845,1709,Puntarenas,Golfito,El Higo,607034,598506.7319,930651.2446,8.415745605665,-83.105474828327
846,1710,Puntarenas,Golfito,Nicaragua,607035,594418.124,925898.893999999,8.372859230145,-83.142694130860
847,1711,Puntarenas,Golfito,Zancudo,607036,593687.6748,944841.9231,8.544149440982,-83.148950355314
848,1712,Puntarenas,Golfito,Manzanillo,607037,599674.7239,936385.98,8.467571987653,-83.094748641618
849,1713,Puntarenas,Golfito,Banco,607038,595369.4031,923937.946799999,8.355110225200,-83.134096440322
850,1714,Puntarenas,Golfito,Las Peñas,607039,615312.971,908930.8671,8.218991040377,-82.953397303020
851,1715,Puntarenas,Golfito,Clarita,607040,618044.8071,903575.8936,8.170510600490,-82.928735096165
852,1716,Puntarenas,Golfito,El Salto,607041,620557.6236,891020.5962,8.056935502356,-82.906240855804
